20170116;2017-01-16;Monday;January;Jan;1;2017;Q1;Jan-17
20170117;2017-01-17;Tuesday;January;Jan;1;2017;Q1;Jan-17
20170118;2017-01-18;Wednesday;January;Jan;1;2017;Q1;Jan-17
20170119;2017-01-19;Thursday;January;Jan;1;2017;Q1;Jan-17
20170120;2017-01-20;Friday;January;Jan;1;2017;Q1;Jan-17
20170121;2017-01-21;Saturday;January;Jan;1;2017;Q1;Jan-17
20170122;2017-01-22;Sunday;January;Jan;1;2017;Q1;Jan-17
20170123;2017-01-23;Monday;January;Jan;1;2017;Q1;Jan-17
20170124;2017-01-24;Tuesday;January;Jan;1;2017;Q1;Jan-17
20170125;2017-01-25;Wednesday;January;Jan;1;2017;Q1;Jan-17
20170126;2017-01-26;Thursday;January;Jan;1;2017;Q1;Jan-17
20170127;2017-01-27;Friday;January;Jan;1;2017;Q1;Jan-17
20170128;2017-01-28;Saturday;January;Jan;1;2017;Q1;Jan-17
20170129;2017-01-29;Sunday;January;Jan;1;2017;Q1;Jan-17
20170130;2017-01-30;Monday;January;Jan;1;2017;Q1;Jan-17
20170131;2017-01-31;Tuesday;January;Jan;1;2017;Q1;Jan-17
20170201;2017-02-01;Wednesday;February;Feb;2;2017;Q1;Feb-17
20170202;2017-02-02;Thursday;February;Feb;2;2017;Q1;Feb-17
20170203;2017-02-03;Friday;February;Feb;2;2017;Q1;Feb-17
20170204;2017-02-04;Saturday;February;Feb;2;2017;Q1;Feb-17
20170205;2017-02-05;Sunday;February;Feb;2;2017;Q1;Feb-17
20170206;2017-02-06;Monday;February;Feb;2;2017;Q1;Feb-17
20170207;2017-02-07;Tuesday;February;Feb;2;2017;Q1;Feb-17
20170208;2017-02-08;Wednesday;February;Feb;2;2017;Q1;Feb-17
20170209;2017-02-09;Thursday;February;Feb;2;2017;Q1;Feb-17
20170210;2017-02-10;Friday;February;Feb;2;2017;Q1;Feb-17
20170211;2017-02-11;Saturday;February;Feb;2;2017;Q1;Feb-17
20170212;2017-02-12;Sunday;February;Feb;2;2017;Q1;Feb-17
20170213;2017-02-13;Monday;February;Feb;2;2017;Q1;Feb-17
20170214;2017-02-14;Tuesday;February;Feb;2;2017;Q1;Feb-17
20170215;2017-02-15;Wednesday;February;Feb;2;2017;Q1;Feb-17
20170216;2017-02-16;Thursday;February;Feb;2;2017;Q1;Feb-17
20170217;2017-02-17;Friday;February;Feb;2;2017;Q1;Feb-17
20170218;2017-02-18;Saturday;February;Feb;2;2017;Q1;Feb-17
20170219;2017-02-19;Sunday;February;Feb;2;2017;Q1;Feb-17
20170220;2017-02-20;Monday;February;Feb;2;2017;Q1;Feb-17
20170221;2017-02-21;Tuesday;February;Feb;2;2017;Q1;Feb-17
20170222;2017-02-22;Wednesday;February;Feb;2;2017;Q1;Feb-17
20170223;2017-02-23;Thursday;February;Feb;2;2017;Q1;Feb-17
20170224;2017-02-24;Friday;February;Feb;2;2017;Q1;Feb-17
20170225;2017-02-25;Saturday;February;Feb;2;2017;Q1;Feb-17
20170226;2017-02-26;Sunday;February;Feb;2;2017;Q1;Feb-17
20170227;2017-02-27;Monday;February;Feb;2;2017;Q1;Feb-17
20170228;2017-02-28;Tuesday;February;Feb;2;2017;Q1;Feb-17
20170301;2017-03-01;Wednesday;March;Mar;3;2017;Q1;Mar-17
20170302;2017-03-02;Thursday;March;Mar;3;2017;Q1;Mar-17
20170303;2017-03-03;Friday;March;Mar;3;2017;Q1;Mar-17
20170304;2017-03-04;Saturday;March;Mar;3;2017;Q1;Mar-17
20170305;2017-03-05;Sunday;March;Mar;3;2017;Q1;Mar-17
20170306;2017-03-06;Monday;March;Mar;3;2017;Q1;Mar-17
20170307;2017-03-07;Tuesday;March;Mar;3;2017;Q1;Mar-17
20170308;2017-03-08;Wednesday;March;Mar;3;2017;Q1;Mar-17
20170309;2017-03-09;Thursday;March;Mar;3;2017;Q1;Mar-17
20170310;2017-03-10;Friday;March;Mar;3;2017;Q1;Mar-17
20170311;2017-03-11;Saturday;March;Mar;3;2017;Q1;Mar-17
20170312;2017-03-12;Sunday;March;Mar;3;2017;Q1;Mar-17
20170313;2017-03-13;Monday;March;Mar;3;2017;Q1;Mar-17
20170314;2017-03-14;Tuesday;March;Mar;3;2017;Q1;Mar-17
20170315;2017-03-15;Wednesday;March;Mar;3;2017;Q1;Mar-17
20170316;2017-03-16;Thursday;March;Mar;3;2017;Q1;Mar-17
20170317;2017-03-17;Friday;March;Mar;3;2017;Q1;Mar-17
20170318;2017-03-18;Saturday;March;Mar;3;2017;Q1;Mar-17
20170319;2017-03-19;Sunday;March;Mar;3;2017;Q1;Mar-17
20170320;2017-03-20;Monday;March;Mar;3;2017;Q1;Mar-17
20170321;2017-03-21;Tuesday;March;Mar;3;2017;Q1;Mar-17
20170322;2017-03-22;Wednesday;March;Mar;3;2017;Q1;Mar-17
20170323;2017-03-23;Thursday;March;Mar;3;2017;Q1;Mar-17
20170324;2017-03-24;Friday;March;Mar;3;2017;Q1;Mar-17
20170325;2017-03-25;Saturday;March;Mar;3;2017;Q1;Mar-17
20170326;2017-03-26;Sunday;March;Mar;3;2017;Q1;Mar-17
20170327;2017-03-27;Monday;March;Mar;3;2017;Q1;Mar-17
20170328;2017-03-28;Tuesday;March;Mar;3;2017;Q1;Mar-17
20170329;2017-03-29;Wednesday;March;Mar;3;2017;Q1;Mar-17
20170330;2017-03-30;Thursday;March;Mar;3;2017;Q1;Mar-17
20170331;2017-03-31;Friday;March;Mar;3;2017;Q1;Mar-17
20170401;2017-04-01;Saturday;April;Apr;4;2017;Q2;Apr-17
20170402;2017-04-02;Sunday;April;Apr;4;2017;Q2;Apr-17
20170403;2017-04-03;Monday;April;Apr;4;2017;Q2;Apr-17
20170404;2017-04-04;Tuesday;April;Apr;4;2017;Q2;Apr-17
20170405;2017-04-05;Wednesday;April;Apr;4;2017;Q2;Apr-17
20170406;2017-04-06;Thursday;April;Apr;4;2017;Q2;Apr-17
20170407;2017-04-07;Friday;April;Apr;4;2017;Q2;Apr-17
20170408;2017-04-08;Saturday;April;Apr;4;2017;Q2;Apr-17
20170409;2017-04-09;Sunday;April;Apr;4;2017;Q2;Apr-17
20170410;2017-04-10;Monday;April;Apr;4;2017;Q2;Apr-17
20170411;2017-04-11;Tuesday;April;Apr;4;2017;Q2;Apr-17
20170412;2017-04-12;Wednesday;April;Apr;4;2017;Q2;Apr-17
20170413;2017-04-13;Thursday;April;Apr;4;2017;Q2;Apr-17
20170414;2017-04-14;Friday;April;Apr;4;2017;Q2;Apr-17
20170415;2017-04-15;Saturday;April;Apr;4;2017;Q2;Apr-17
20170416;2017-04-16;Sunday;April;Apr;4;2017;Q2;Apr-17
20170417;2017-04-17;Monday;April;Apr;4;2017;Q2;Apr-17
20170418;2017-04-18;Tuesday;April;Apr;4;2017;Q2;Apr-17
20170419;2017-04-19;Wednesday;April;Apr;4;2017;Q2;Apr-17
20170420;2017-04-20;Thursday;April;Apr;4;2017;Q2;Apr-17
20170421;2017-04-21;Friday;April;Apr;4;2017;Q2;Apr-17
20170422;2017-04-22;Saturday;April;Apr;4;2017;Q2;Apr-17
20170423;2017-04-23;Sunday;April;Apr;4;2017;Q2;Apr-17
20170424;2017-04-24;Monday;April;Apr;4;2017;Q2;Apr-17
20170425;2017-04-25;Tuesday;April;Apr;4;2017;Q2;Apr-17
20170426;2017-04-26;Wednesday;April;Apr;4;2017;Q2;Apr-17
20170427;2017-04-27;Thursday;April;Apr;4;2017;Q2;Apr-17
20170428;2017-04-28;Friday;April;Apr;4;2017;Q2;Apr-17
20170429;2017-04-29;Saturday;April;Apr;4;2017;Q2;Apr-17
20170430;2017-04-30;Sunday;April;Apr;4;2017;Q2;Apr-17
20170501;2017-05-01;Monday;May;May;5;2017;Q2;May-17
20170502;2017-05-02;Tuesday;May;May;5;2017;Q2;May-17
20170503;2017-05-03;Wednesday;May;May;5;2017;Q2;May-17
20170504;2017-05-04;Thursday;May;May;5;2017;Q2;May-17
20170505;2017-05-05;Friday;May;May;5;2017;Q2;May-17
20170506;2017-05-06;Saturday;May;May;5;2017;Q2;May-17
20170507;2017-05-07;Sunday;May;May;5;2017;Q2;May-17
20170508;2017-05-08;Monday;May;May;5;2017;Q2;May-17
20170509;2017-05-09;Tuesday;May;May;5;2017;Q2;May-17
20170510;2017-05-10;Wednesday;May;May;5;2017;Q2;May-17
20170511;2017-05-11;Thursday;May;May;5;2017;Q2;May-17
20170512;2017-05-12;Friday;May;May;5;2017;Q2;May-17
20170513;2017-05-13;Saturday;May;May;5;2017;Q2;May-17
20170514;2017-05-14;Sunday;May;May;5;2017;Q2;May-17
20170515;2017-05-15;Monday;May;May;5;2017;Q2;May-17
20170516;2017-05-16;Tuesday;May;May;5;2017;Q2;May-17
20170517;2017-05-17;Wednesday;May;May;5;2017;Q2;May-17
20170518;2017-05-18;Thursday;May;May;5;2017;Q2;May-17
20170519;2017-05-19;Friday;May;May;5;2017;Q2;May-17
20170520;2017-05-20;Saturday;May;May;5;2017;Q2;May-17
20170521;2017-05-21;Sunday;May;May;5;2017;Q2;May-17
20170522;2017-05-22;Monday;May;May;5;2017;Q2;May-17
20170523;2017-05-23;Tuesday;May;May;5;2017;Q2;May-17
20170524;2017-05-24;Wednesday;May;May;5;2017;Q2;May-17
20170525;2017-05-25;Thursday;May;May;5;2017;Q2;May-17
20170526;2017-05-26;Friday;May;May;5;2017;Q2;May-17
20170527;2017-05-27;Saturday;May;May;5;2017;Q2;May-17
20170528;2017-05-28;Sunday;May;May;5;2017;Q2;May-17
20170529;2017-05-29;Monday;May;May;5;2017;Q2;May-17
20170530;2017-05-30;Tuesday;May;May;5;2017;Q2;May-17
20170531;2017-05-31;Wednesday;May;May;5;2017;Q2;May-17
20170601;2017-06-01;Thursday;June;Jun;6;2017;Q2;Jun-17
20170602;2017-06-02;Friday;June;Jun;6;2017;Q2;Jun-17
20170603;2017-06-03;Saturday;June;Jun;6;2017;Q2;Jun-17
20170604;2017-06-04;Sunday;June;Jun;6;2017;Q2;Jun-17
20170605;2017-06-05;Monday;June;Jun;6;2017;Q2;Jun-17
20170606;2017-06-06;Tuesday;June;Jun;6;2017;Q2;Jun-17
20170607;2017-06-07;Wednesday;June;Jun;6;2017;Q2;Jun-17
20170608;2017-06-08;Thursday;June;Jun;6;2017;Q2;Jun-17
20170609;2017-06-09;Friday;June;Jun;6;2017;Q2;Jun-17
20170610;2017-06-10;Saturday;June;Jun;6;2017;Q2;Jun-17
20170611;2017-06-11;Sunday;June;Jun;6;2017;Q2;Jun-17
20170612;2017-06-12;Monday;June;Jun;6;2017;Q2;Jun-17
20170613;2017-06-13;Tuesday;June;Jun;6;2017;Q2;Jun-17
20170614;2017-06-14;Wednesday;June;Jun;6;2017;Q2;Jun-17
20170615;2017-06-15;Thursday;June;Jun;6;2017;Q2;Jun-17
20170616;2017-06-16;Friday;June;Jun;6;2017;Q2;Jun-17
20170617;2017-06-17;Saturday;June;Jun;6;2017;Q2;Jun-17
20170618;2017-06-18;Sunday;June;Jun;6;2017;Q2;Jun-17
20170619;2017-06-19;Monday;June;Jun;6;2017;Q2;Jun-17
20170620;2017-06-20;Tuesday;June;Jun;6;2017;Q2;Jun-17
20170621;2017-06-21;Wednesday;June;Jun;6;2017;Q2;Jun-17
20170622;2017-06-22;Thursday;June;Jun;6;2017;Q2;Jun-17
20170623;2017-06-23;Friday;June;Jun;6;2017;Q2;Jun-17
20170624;2017-06-24;Saturday;June;Jun;6;2017;Q2;Jun-17
20170625;2017-06-25;Sunday;June;Jun;6;2017;Q2;Jun-17
20170626;2017-06-26;Monday;June;Jun;6;2017;Q2;Jun-17
20170627;2017-06-27;Tuesday;June;Jun;6;2017;Q2;Jun-17
20170628;2017-06-28;Wednesday;June;Jun;6;2017;Q2;Jun-17
20170629;2017-06-29;Thursday;June;Jun;6;2017;Q2;Jun-17
20170630;2017-06-30;Friday;June;Jun;6;2017;Q2;Jun-17
20170701;2017-07-01;Saturday;July;Jul;7;2017;Q3;Jul-17
20170702;2017-07-02;Sunday;July;Jul;7;2017;Q3;Jul-17
20170703;2017-07-03;Monday;July;Jul;7;2017;Q3;Jul-17
20170704;2017-07-04;Tuesday;July;Jul;7;2017;Q3;Jul-17
20170705;2017-07-05;Wednesday;July;Jul;7;2017;Q3;Jul-17
20170706;2017-07-06;Thursday;July;Jul;7;2017;Q3;Jul-17
20170707;2017-07-07;Friday;July;Jul;7;2017;Q3;Jul-17
20170708;2017-07-08;Saturday;July;Jul;7;2017;Q3;Jul-17
20170709;2017-07-09;Sunday;July;Jul;7;2017;Q3;Jul-17
20170710;2017-07-10;Monday;July;Jul;7;2017;Q3;Jul-17
20170711;2017-07-11;Tuesday;July;Jul;7;2017;Q3;Jul-17
20170712;2017-07-12;Wednesday;July;Jul;7;2017;Q3;Jul-17
20170713;2017-07-13;Thursday;July;Jul;7;2017;Q3;Jul-17
20170714;2017-07-14;Friday;July;Jul;7;2017;Q3;Jul-17
20170715;2017-07-15;Saturday;July;Jul;7;2017;Q3;Jul-17
20170716;2017-07-16;Sunday;July;Jul;7;2017;Q3;Jul-17
20170717;2017-07-17;Monday;July;Jul;7;2017;Q3;Jul-17
20170718;2017-07-18;Tuesday;July;Jul;7;2017;Q3;Jul-17
20170719;2017-07-19;Wednesday;July;Jul;7;2017;Q3;Jul-17
20170720;2017-07-20;Thursday;July;Jul;7;2017;Q3;Jul-17
20170721;2017-07-21;Friday;July;Jul;7;2017;Q3;Jul-17
20170722;2017-07-22;Saturday;July;Jul;7;2017;Q3;Jul-17
20170723;2017-07-23;Sunday;July;Jul;7;2017;Q3;Jul-17
20170724;2017-07-24;Monday;July;Jul;7;2017;Q3;Jul-17
20170725;2017-07-25;Tuesday;July;Jul;7;2017;Q3;Jul-17
20170726;2017-07-26;Wednesday;July;Jul;7;2017;Q3;Jul-17
20170727;2017-07-27;Thursday;July;Jul;7;2017;Q3;Jul-17
20170728;2017-07-28;Friday;July;Jul;7;2017;Q3;Jul-17
20170729;2017-07-29;Saturday;July;Jul;7;2017;Q3;Jul-17
20170730;2017-07-30;Sunday;July;Jul;7;2017;Q3;Jul-17
20170731;2017-07-31;Monday;July;Jul;7;2017;Q3;Jul-17
20170801;2017-08-01;Tuesday;August;Aug;8;2017;Q3;Aug-17
20170802;2017-08-02;Wednesday;August;Aug;8;2017;Q3;Aug-17
20170803;2017-08-03;Thursday;August;Aug;8;2017;Q3;Aug-17
20170804;2017-08-04;Friday;August;Aug;8;2017;Q3;Aug-17
20170805;2017-08-05;Saturday;August;Aug;8;2017;Q3;Aug-17
20170806;2017-08-06;Sunday;August;Aug;8;2017;Q3;Aug-17
20170807;2017-08-07;Monday;August;Aug;8;2017;Q3;Aug-17
20170808;2017-08-08;Tuesday;August;Aug;8;2017;Q3;Aug-17
20170809;2017-08-09;Wednesday;August;Aug;8;2017;Q3;Aug-17
20170810;2017-08-10;Thursday;August;Aug;8;2017;Q3;Aug-17
20170811;2017-08-11;Friday;August;Aug;8;2017;Q3;Aug-17
20170812;2017-08-12;Saturday;August;Aug;8;2017;Q3;Aug-17
20170813;2017-08-13;Sunday;August;Aug;8;2017;Q3;Aug-17
20170814;2017-08-14;Monday;August;Aug;8;2017;Q3;Aug-17
20170815;2017-08-15;Tuesday;August;Aug;8;2017;Q3;Aug-17
20170816;2017-08-16;Wednesday;August;Aug;8;2017;Q3;Aug-17
20170817;2017-08-17;Thursday;August;Aug;8;2017;Q3;Aug-17
20170818;2017-08-18;Friday;August;Aug;8;2017;Q3;Aug-17
20170819;2017-08-19;Saturday;August;Aug;8;2017;Q3;Aug-17
20170820;2017-08-20;Sunday;August;Aug;8;2017;Q3;Aug-17
20170821;2017-08-21;Monday;August;Aug;8;2017;Q3;Aug-17
20170822;2017-08-22;Tuesday;August;Aug;8;2017;Q3;Aug-17
20170823;2017-08-23;Wednesday;August;Aug;8;2017;Q3;Aug-17
20170824;2017-08-24;Thursday;August;Aug;8;2017;Q3;Aug-17
20170825;2017-08-25;Friday;August;Aug;8;2017;Q3;Aug-17
20170826;2017-08-26;Saturday;August;Aug;8;2017;Q3;Aug-17
20170827;2017-08-27;Sunday;August;Aug;8;2017;Q3;Aug-17
20170828;2017-08-28;Monday;August;Aug;8;2017;Q3;Aug-17
20170829;2017-08-29;Tuesday;August;Aug;8;2017;Q3;Aug-17
20170830;2017-08-30;Wednesday;August;Aug;8;2017;Q3;Aug-17
20170831;2017-08-31;Thursday;August;Aug;8;2017;Q3;Aug-17
20170901;2017-09-01;Friday;September;Sep;9;2017;Q3;Sep-17
20170902;2017-09-02;Saturday;September;Sep;9;2017;Q3;Sep-17
20170903;2017-09-03;Sunday;September;Sep;9;2017;Q3;Sep-17
20170904;2017-09-04;Monday;September;Sep;9;2017;Q3;Sep-17
20170905;2017-09-05;Tuesday;September;Sep;9;2017;Q3;Sep-17
20170906;2017-09-06;Wednesday;September;Sep;9;2017;Q3;Sep-17
20170907;2017-09-07;Thursday;September;Sep;9;2017;Q3;Sep-17
20170908;2017-09-08;Friday;September;Sep;9;2017;Q3;Sep-17
20170909;2017-09-09;Saturday;September;Sep;9;2017;Q3;Sep-17
20170910;2017-09-10;Sunday;September;Sep;9;2017;Q3;Sep-17
20170911;2017-09-11;Monday;September;Sep;9;2017;Q3;Sep-17
20170912;2017-09-12;Tuesday;September;Sep;9;2017;Q3;Sep-17
20170913;2017-09-13;Wednesday;September;Sep;9;2017;Q3;Sep-17
20170914;2017-09-14;Thursday;September;Sep;9;2017;Q3;Sep-17
20170915;2017-09-15;Friday;September;Sep;9;2017;Q3;Sep-17
20170916;2017-09-16;Saturday;September;Sep;9;2017;Q3;Sep-17
20170917;2017-09-17;Sunday;September;Sep;9;2017;Q3;Sep-17
20170918;2017-09-18;Monday;September;Sep;9;2017;Q3;Sep-17
20170919;2017-09-19;Tuesday;September;Sep;9;2017;Q3;Sep-17
20170920;2017-09-20;Wednesday;September;Sep;9;2017;Q3;Sep-17
20170921;2017-09-21;Thursday;September;Sep;9;2017;Q3;Sep-17
20170922;2017-09-22;Friday;September;Sep;9;2017;Q3;Sep-17
20170923;2017-09-23;Saturday;September;Sep;9;2017;Q3;Sep-17
20170924;2017-09-24;Sunday;September;Sep;9;2017;Q3;Sep-17
20170925;2017-09-25;Monday;September;Sep;9;2017;Q3;Sep-17
20170926;2017-09-26;Tuesday;September;Sep;9;2017;Q3;Sep-17
20170927;2017-09-27;Wednesday;September;Sep;9;2017;Q3;Sep-17
20170928;2017-09-28;Thursday;September;Sep;9;2017;Q3;Sep-17
20170929;2017-09-29;Friday;September;Sep;9;2017;Q3;Sep-17
20170930;2017-09-30;Saturday;September;Sep;9;2017;Q3;Sep-17
20171001;2017-10-01;Sunday;October;Oct;10;2017;Q4;Oct-17
20171002;2017-10-02;Monday;October;Oct;10;2017;Q4;Oct-17
20171003;2017-10-03;Tuesday;October;Oct;10;2017;Q4;Oct-17
20171004;2017-10-04;Wednesday;October;Oct;10;2017;Q4;Oct-17
20171005;2017-10-05;Thursday;October;Oct;10;2017;Q4;Oct-17
20171006;2017-10-06;Friday;October;Oct;10;2017;Q4;Oct-17
20171007;2017-10-07;Saturday;October;Oct;10;2017;Q4;Oct-17
20171008;2017-10-08;Sunday;October;Oct;10;2017;Q4;Oct-17
20171009;2017-10-09;Monday;October;Oct;10;2017;Q4;Oct-17
20171010;2017-10-10;Tuesday;October;Oct;10;2017;Q4;Oct-17
20171011;2017-10-11;Wednesday;October;Oct;10;2017;Q4;Oct-17
20171012;2017-10-12;Thursday;October;Oct;10;2017;Q4;Oct-17
20171013;2017-10-13;Friday;October;Oct;10;2017;Q4;Oct-17
20171014;2017-10-14;Saturday;October;Oct;10;2017;Q4;Oct-17
20171015;2017-10-15;Sunday;October;Oct;10;2017;Q4;Oct-17
20171016;2017-10-16;Monday;October;Oct;10;2017;Q4;Oct-17
20171017;2017-10-17;Tuesday;October;Oct;10;2017;Q4;Oct-17
20171018;2017-10-18;Wednesday;October;Oct;10;2017;Q4;Oct-17
20171019;2017-10-19;Thursday;October;Oct;10;2017;Q4;Oct-17
20171020;2017-10-20;Friday;October;Oct;10;2017;Q4;Oct-17
20171021;2017-10-21;Saturday;October;Oct;10;2017;Q4;Oct-17
20171022;2017-10-22;Sunday;October;Oct;10;2017;Q4;Oct-17
20171023;2017-10-23;Monday;October;Oct;10;2017;Q4;Oct-17
20171024;2017-10-24;Tuesday;October;Oct;10;2017;Q4;Oct-17
20171025;2017-10-25;Wednesday;October;Oct;10;2017;Q4;Oct-17
20171026;2017-10-26;Thursday;October;Oct;10;2017;Q4;Oct-17
20171027;2017-10-27;Friday;October;Oct;10;2017;Q4;Oct-17
20171028;2017-10-28;Saturday;October;Oct;10;2017;Q4;Oct-17
20171029;2017-10-29;Sunday;October;Oct;10;2017;Q4;Oct-17
20171030;2017-10-30;Monday;October;Oct;10;2017;Q4;Oct-17
20171031;2017-10-31;Tuesday;October;Oct;10;2017;Q4;Oct-17
20171101;2017-11-01;Wednesday;November;Nov;11;2017;Q4;Nov-17
20171102;2017-11-02;Thursday;November;Nov;11;2017;Q4;Nov-17
20171103;2017-11-03;Friday;November;Nov;11;2017;Q4;Nov-17
20171104;2017-11-04;Saturday;November;Nov;11;2017;Q4;Nov-17
20171105;2017-11-05;Sunday;November;Nov;11;2017;Q4;Nov-17
20171106;2017-11-06;Monday;November;Nov;11;2017;Q4;Nov-17
20171107;2017-11-07;Tuesday;November;Nov;11;2017;Q4;Nov-17
20171108;2017-11-08;Wednesday;November;Nov;11;2017;Q4;Nov-17
20171109;2017-11-09;Thursday;November;Nov;11;2017;Q4;Nov-17
20171110;2017-11-10;Friday;November;Nov;11;2017;Q4;Nov-17
20171111;2017-11-11;Saturday;November;Nov;11;2017;Q4;Nov-17
20171112;2017-11-12;Sunday;November;Nov;11;2017;Q4;Nov-17
20171113;2017-11-13;Monday;November;Nov;11;2017;Q4;Nov-17
20171114;2017-11-14;Tuesday;November;Nov;11;2017;Q4;Nov-17
20171115;2017-11-15;Wednesday;November;Nov;11;2017;Q4;Nov-17
20171116;2017-11-16;Thursday;November;Nov;11;2017;Q4;Nov-17
20171117;2017-11-17;Friday;November;Nov;11;2017;Q4;Nov-17
20171118;2017-11-18;Saturday;November;Nov;11;2017;Q4;Nov-17
20171119;2017-11-19;Sunday;November;Nov;11;2017;Q4;Nov-17
20171120;2017-11-20;Monday;November;Nov;11;2017;Q4;Nov-17
20171121;2017-11-21;Tuesday;November;Nov;11;2017;Q4;Nov-17
20171122;2017-11-22;Wednesday;November;Nov;11;2017;Q4;Nov-17
20171123;2017-11-23;Thursday;November;Nov;11;2017;Q4;Nov-17
20171124;2017-11-24;Friday;November;Nov;11;2017;Q4;Nov-17
20171125;2017-11-25;Saturday;November;Nov;11;2017;Q4;Nov-17
20171126;2017-11-26;Sunday;November;Nov;11;2017;Q4;Nov-17
20171127;2017-11-27;Monday;November;Nov;11;2017;Q4;Nov-17
20171128;2017-11-28;Tuesday;November;Nov;11;2017;Q4;Nov-17
20171129;2017-11-29;Wednesday;November;Nov;11;2017;Q4;Nov-17
20171130;2017-11-30;Thursday;November;Nov;11;2017;Q4;Nov-17
20171201;2017-12-01;Friday;December;Dec;12;2017;Q4;Dec-17
20171202;2017-12-02;Saturday;December;Dec;12;2017;Q4;Dec-17
20171203;2017-12-03;Sunday;December;Dec;12;2017;Q4;Dec-17
20171204;2017-12-04;Monday;December;Dec;12;2017;Q4;Dec-17
20171205;2017-12-05;Tuesday;December;Dec;12;2017;Q4;Dec-17
20171206;2017-12-06;Wednesday;December;Dec;12;2017;Q4;Dec-17
20171207;2017-12-07;Thursday;December;Dec;12;2017;Q4;Dec-17
20171208;2017-12-08;Friday;December;Dec;12;2017;Q4;Dec-17
20171209;2017-12-09;Saturday;December;Dec;12;2017;Q4;Dec-17
20171210;2017-12-10;Sunday;December;Dec;12;2017;Q4;Dec-17
20171211;2017-12-11;Monday;December;Dec;12;2017;Q4;Dec-17
20171212;2017-12-12;Tuesday;December;Dec;12;2017;Q4;Dec-17
20171213;2017-12-13;Wednesday;December;Dec;12;2017;Q4;Dec-17
20171214;2017-12-14;Thursday;December;Dec;12;2017;Q4;Dec-17
20171215;2017-12-15;Friday;December;Dec;12;2017;Q4;Dec-17
20171216;2017-12-16;Saturday;December;Dec;12;2017;Q4;Dec-17
20171217;2017-12-17;Sunday;December;Dec;12;2017;Q4;Dec-17
20171218;2017-12-18;Monday;December;Dec;12;2017;Q4;Dec-17
20171219;2017-12-19;Tuesday;December;Dec;12;2017;Q4;Dec-17
20171220;2017-12-20;Wednesday;December;Dec;12;2017;Q4;Dec-17
20171221;2017-12-21;Thursday;December;Dec;12;2017;Q4;Dec-17
20171222;2017-12-22;Friday;December;Dec;12;2017;Q4;Dec-17
20171223;2017-12-23;Saturday;December;Dec;12;2017;Q4;Dec-17
20171224;2017-12-24;Sunday;December;Dec;12;2017;Q4;Dec-17
20171225;2017-12-25;Monday;December;Dec;12;2017;Q4;Dec-17
20171226;2017-12-26;Tuesday;December;Dec;12;2017;Q4;Dec-17
20171227;2017-12-27;Wednesday;December;Dec;12;2017;Q4;Dec-17
20171228;2017-12-28;Thursday;December;Dec;12;2017;Q4;Dec-17
20171229;2017-12-29;Friday;December;Dec;12;2017;Q4;Dec-17
20171230;2017-12-30;Saturday;December;Dec;12;2017;Q4;Dec-17
20171231;2017-12-31;Sunday;December;Dec;12;2017;Q4;Dec-17
20180101;2018-01-01;Monday;January;Jan;1;2018;Q1;Jan-18
20180102;2018-01-02;Tuesday;January;Jan;1;2018;Q1;Jan-18
20180103;2018-01-03;Wednesday;January;Jan;1;2018;Q1;Jan-18
20180104;2018-01-04;Thursday;January;Jan;1;2018;Q1;Jan-18
20180105;2018-01-05;Friday;January;Jan;1;2018;Q1;Jan-18
20180106;2018-01-06;Saturday;January;Jan;1;2018;Q1;Jan-18
20180107;2018-01-07;Sunday;January;Jan;1;2018;Q1;Jan-18
20180108;2018-01-08;Monday;January;Jan;1;2018;Q1;Jan-18
20180109;2018-01-09;Tuesday;January;Jan;1;2018;Q1;Jan-18
20180110;2018-01-10;Wednesday;January;Jan;1;2018;Q1;Jan-18
20180111;2018-01-11;Thursday;January;Jan;1;2018;Q1;Jan-18
20180112;2018-01-12;Friday;January;Jan;1;2018;Q1;Jan-18
20180113;2018-01-13;Saturday;January;Jan;1;2018;Q1;Jan-18
20180114;2018-01-14;Sunday;January;Jan;1;2018;Q1;Jan-18
20180115;2018-01-15;Monday;January;Jan;1;2018;Q1;Jan-18
20180116;2018-01-16;Tuesday;January;Jan;1;2018;Q1;Jan-18
20180117;2018-01-17;Wednesday;January;Jan;1;2018;Q1;Jan-18
20180118;2018-01-18;Thursday;January;Jan;1;2018;Q1;Jan-18
20180119;2018-01-19;Friday;January;Jan;1;2018;Q1;Jan-18
20180120;2018-01-20;Saturday;January;Jan;1;2018;Q1;Jan-18
20180121;2018-01-21;Sunday;January;Jan;1;2018;Q1;Jan-18
20180122;2018-01-22;Monday;January;Jan;1;2018;Q1;Jan-18
20180123;2018-01-23;Tuesday;January;Jan;1;2018;Q1;Jan-18
20180124;2018-01-24;Wednesday;January;Jan;1;2018;Q1;Jan-18
20180125;2018-01-25;Thursday;January;Jan;1;2018;Q1;Jan-18
20180126;2018-01-26;Friday;January;Jan;1;2018;Q1;Jan-18
20180127;2018-01-27;Saturday;January;Jan;1;2018;Q1;Jan-18
20180128;2018-01-28;Sunday;January;Jan;1;2018;Q1;Jan-18
20180129;2018-01-29;Monday;January;Jan;1;2018;Q1;Jan-18
20180130;2018-01-30;Tuesday;January;Jan;1;2018;Q1;Jan-18
20180131;2018-01-31;Wednesday;January;Jan;1;2018;Q1;Jan-18
